0.81,0.76,0.63,0.45,0
0.81,0.76,0.65,0.45,0
0.81,0.76,0.62,0.45,0.01
0.81,0.76,0.61,0.46,0.01
0.81,0.76,0.62,0.47,0.01
0.8,0.76,0.65,0.47,0.01
0.8,0.76,0.62,0.47,0
0.8,0.76,0.62,0.47,0
0.8,0.76,0.65,0.47,0.01
0.8,0.76,0.65,0.48,0
0.8,0.76,0.62,0.47,0
0.8,0.76,0.63,0.48,0
0.8,0.76,0.65,0.48,0
0.8,0.77,0.64,0.48,0
0.8,0.77,0.67,0.48,0
0.8,0.76,0.65,0.48,0
0.79,0.76,0.66,0.48,0.01
0.8,0.76,0.66,0.48,0
0.8,0.76,0.65,0.51,0.01
0.79,0.76,0.66,0.48,0
0.79,0.76,0.65,0.48,0
0.79,0.76,0.66,0.48,0
0.8,0.76,0.66,0.48,0.01
0.79,0.76,0.66,0.49,0.01
0.79,0.76,0.66,0.48,0
0.79,0.76,0.65,0.48,0
0.79,0.76,0.67,0.48,0.01
0.79,0.76,0.65,0.48,0
0.79,0.76,0.66,0.48,0
0.79,0.76,0.65,0.48,0.01
0.79,0.76,0.66,0.48,0.01
0.79,0.76,0.65,0.48,0.01
0.79,0.76,0.65,0.48,0
0.79,0.76,0.65,0.49,0.01
0.79,0.76,0.65,0.49,0.01
0.79,0.76,0.66,0.49,0.01
0.79,0.76,0.66,0.51,0.01
0.79,0.76,0.66,0.51,0.01
0.79,0.76,0.66,0.51,0
0.79,0.76,0.66,0.51,0.01
0.79,0.76,0.66,0.51,0.01
0.79,0.76,0.66,0.52,0.01
0.79,0.76,0.66,0.52,0.01
0.79,0.76,0.66,0.52,0.01
0.79,0.76,0.66,0.53,0.01
0.79,0.76,0.66,0.53,0.01
0.79,0.76,0.66,0.55,0.01
0.79,0.77,0.66,0.54,0.01
0.79,0.76,0.66,0.55,0.01
0.79,0.76,0.66,0.54,0.01
0.79,0.76,0.65,0.53,0.01
0.79,0.76,0.65,0.53,0.01
0.79,0.76,0.65,0.53,0.01
0.79,0.76,0.65,0.53,0.01
0.79,0.76,0.65,0.52,0.01
0.79,0.77,0.65,0.52,0.01
0.79,0.77,0.65,0.52,0.01
0.79,0.77,0.65,0.52,0.01
0.79,0.77,0.66,0.54,0.01
0.79,0.77,0.66,0.54,0.01
0.79,0.77,0.66,0.53,0.01
0.79,0.77,0.66,0.53,0.01
0.79,0.77,0.66,0.53,0.01
0.79,0.77,0.66,0.53,0
0.79,0.77,0.67,0.53,0.01
0.79,0.77,0.67,0.53,0.01
0.79,0.77,0.67,0.53,0.01
0.79,0.77,0.67,0.53,0.01
0.79,0.77,0.67,0.53,0.01
0.79,0.77,0.67,0.53,0.01
0.79,0.77,0.67,0.53,0.01
0.79,0.77,0.66,0.54,0.01
0.79,0.76,0.66,0.53,0.01
0.79,0.76,0.66,0.52,0.01
0.79,0.76,0.66,0.52,0.01
0.79,0.76,0.66,0.52,0.01
0.79,0.76,0.66,0.53,0.01
0.79,0.76,0.66,0.52,0.01
0.79,0.76,0.67,0.54,0.01
0.79,0.76,0.66,0.54,0.01
0.79,0.76,0.66,0.54,0.01
0.79,0.76,0.66,0.53,0.01
0.79,0.76,0.66,0.53,0.01
0.79,0.76,0.65,0.52,0.01
0.79,0.76,0.66,0.52,0.01
0.79,0.76,0.66,0.52,0.01
0.79,0.76,0.66,0.51,0.01
0.79,0.76,0.66,0.51,0.01
0.79,0.76,0.66,0.51,0.01
0.79,0.76,0.66,0.51,0.01
0.79,0.76,0.66,0.51,0.01
0.79,0.76,0.65,0.51,0.01
0.79,0.76,0.65,0.51,0.01
0.79,0.76,0.65,0.51,0.01
0.79,0.76,0.64,0.5,0.01
0.79,0.76,0.64,0.5,0.01
0.79,0.76,0.64,0.5,0.01
0.79,0.77,0.64,0.51,0.01
0.79,0.76,0.64,0.5,0.01
0.79,0.77,0.64,0.5,0.01
0.79,0.77,0.64,0.49,0.01
0.79,0.77,0.64,0.49,0.01
0.79,0.77,0.65,0.49,0.01
0.79,0.77,0.64,0.49,0.01
0.79,0.77,0.64,0.49,0.01
0.79,0.77,0.64,0.49,0.01
0.79,0.76,0.63,0.47,0.01
0.79,0.76,0.64,0.47,0
0.79,0.76,0.65,0.47,0
0.79,0.76,0.65,0.47,0.01
0.79,0.76,0.65,0.47,0
0.79,0.76,0.66,0.47,0.01
0.79,0.76,0.65,0.47,0
0.79,0.76,0.65,0.46,0.01
0.79,0.77,0.65,0.47,0
0.79,0.77,0.65,0.47,0.01
0.79,0.77,0.65,0.47,0.01
0.79,0.76,0.65,0.47,0.01
0.79,0.77,0.65,0.47,0
0.79,0.77,0.65,0.46,0.01
0.8,0.77,0.66,0.49,0.01
0.79,0.76,0.66,0.46,0
0.79,0.77,0.66,0.47,0
0.79,0.77,0.66,0.46,0
0.79,0.77,0.66,0.46,0
0.79,0.76,0.66,0.47,0.01
0.79,0.77,0.66,0.46,0
0.79,0.77,0.66,0.46,0.01
0.79,0.77,0.66,0.46,0.01
0.8,0.77,0.66,0.45,0
0.8,0.77,0.66,0.45,0
0.8,0.77,0.67,0.45,0
0.8,0.77,0.66,0.45,0.01
0.8,0.77,0.67,0.45,0.01
0.79,0.77,0.67,0.46,0
0.8,0.77,0.67,0.45,0
0.8,0.77,0.67,0.47,0.01
0.8,0.77,0.67,0.46,0.01
0.8,0.77,0.67,0.47,0
0.79,0.76,0.68,0.46,0
0.79,0.77,0.68,0.46,0
0.8,0.77,0.67,0.46,0
0.8,0.77,0.68,0.46,0
0.8,0.77,0.68,0.46,0.01
0.8,0.77,0.68,0.46,0.01
0.8,0.77,0.68,0.46,0.01
0.8,0.77,0.68,0.47,0.01
0.8,0.77,0.68,0.47,0.01
0.8,0.77,0.68,0.47,0
0.8,0.77,0.68,0.46,0
0.8,0.77,0.68,0.46,0
0.8,0.77,0.68,0.46,0
0.8,0.77,0.68,0.47,0
0.8,0.77,0.68,0.46,0.01
0.8,0.77,0.68,0.46,0.01
0.8,0.77,0.68,0.46,0.01
0.8,0.77,0.67,0.47,0
0.8,0.77,0.69,0.46,0
0.8,0.77,0.68,0.46,0.01
0.8,0.77,0.68,0.46,0
0.8,0.77,0.68,0.45,0
0.8,0.77,0.68,0.45,0.01
0.8,0.77,0.68,0.47,0
0.79,0.77,0.68,0.47,0
0.79,0.77,0.68,0.46,0.01
0.79,0.77,0.68,0.45,0
0.8,0.77,0.68,0.45,0
0.8,0.77,0.68,0.45,0
0.8,0.77,0.68,0.44,0.01
0.8,0.77,0.68,0.45,0
0.8,0.77,0.68,0.45,0.01
0.8,0.77,0.68,0.45,0
0.8,0.77,0.68,0.44,0
0.79,0.76,0.68,0.44,0.01
0.79,0.77,0.68,0.44,0
0.79,0.76,0.68,0.44,0
0.79,0.76,0.68,0.44,0
0.8,0.77,0.68,0.44,0
0.8,0.77,0.68,0.46,0.01
0.8,0.77,0.68,0.45,0
0.8,0.77,0.68,0.45,0
0.8,0.77,0.68,0.45,0
0.8,0.77,0.68,0.44,0
0.8,0.77,0.68,0.43,0
0.8,0.77,0.68,0.44,0
0.8,0.77,0.69,0.44,0
0.8,0.77,0.68,0.44,0.01
0.8,0.77,0.68,0.43,0
0.8,0.77,0.69,0.43,0
0.8,0.77,0.68,0.43,0
0.8,0.77,0.69,0.43,0
0.8,0.77,0.69,0.44,0
0.8,0.77,0.69,0.46,0.01
0.8,0.77,0.69,0.45,0
0.8,0.77,0.69,0.44,0
0.8,0.77,0.69,0.43,0.01
0.8,0.77,0.69,0.43,0
0.8,0.77,0.69,0.42,0
0.8,0.77,0.69,0.43,0
0.8,0.77,0.68,0.42,0
0.8,0.77,0.7,0.43,0
0.8,0.77,0.7,0.42,0
0.8,0.77,0.7,0.42,0
0.8,0.77,0.7,0.42,0
0.8,0.77,0.69,0.42,0.01
0.8,0.77,0.69,0.43,0
0.8,0.77,0.69,0.42,0
0.8,0.77,0.69,0.42,0
0.8,0.77,0.69,0.42,0
0.8,0.77,0.69,0.42,0
0.8,0.77,0.7,0.42,0
0.8,0.77,0.7,0.42,0
0.8,0.77,0.7,0.42,0
0.8,0.77,0.7,0.42,0
0.8,0.77,0.69,0.42,0
0.8,0.77,0.7,0.42,0.01
0.8,0.77,0.7,0.42,0
0.8,0.77,0.7,0.46,0
0.8,0.77,0.7,0.47,0
0.8,0.77,0.69,0.46,0
0.8,0.77,0.7,0.44,0
0.8,0.77,0.7,0.44,0
0.8,0.77,0.7,0.44,0
0.8,0.77,0.69,0.43,0.01
0.8,0.77,0.7,0.43,0
0.8,0.77,0.7,0.42,0
0.8,0.77,0.7,0.42,0
0.8,0.77,0.7,0.42,0
0.8,0.77,0.7,0.42,0.01
0.8,0.77,0.7,0.42,0.01
0.8,0.77,0.7,0.42,0
0.8,0.77,0.7,0.41,0.01
0.8,0.77,0.69,0.41,0
0.8,0.77,0.7,0.43,0
0.8,0.77,0.69,0.41,0
0.8,0.77,0.69,0.41,0
0.8,0.77,0.69,0.41,0
0.8,0.77,0.69,0.41,0.01
0.8,0.77,0.69,0.42,0
0.8,0.77,0.7,0.42,0
0.8,0.77,0.7,0.42,0
0.8,0.77,0.7,0.41,0
0.8,0.77,0.7,0.41,0
0.8,0.77,0.7,0.41,0
0.8,0.77,0.7,0.41,0
0.8,0.77,0.7,0.4,0
0.8,0.77,0.7,0.41,0
0.8,0.77,0.7,0.41,0
0.8,0.77,0.7,0.41,0.01
0.8,0.77,0.7,0.41,0
0.8,0.77,0.7,0.41,0.01
0.8,0.77,0.7,0.41,0
0.8,0.77,0.7,0.41,0.01
0.8,0.77,0.7,0.41,0
0.8,0.77,0.7,0.41,0.01
0.8,0.77,0.7,0.4,0
0.8,0.77,0.7,0.41,0
0.8,0.77,0.7,0.41,0
0.8,0.77,0.69,0.41,0
0.8,0.77,0.69,0.41,0
0.8,0.77,0.7,0.4,0
0.8,0.77,0.69,0.4,0
0.8,0.77,0.69,0.41,0
0.8,0.77,0.69,0.41,0
0.8,0.77,0.7,0.41,0
0.8,0.77,0.7,0.41,0
0.8,0.77,0.7,0.41,0
0.8,0.77,0.69,0.41,0
0.8,0.77,0.7,0.4,0
0.8,0.77,0.69,0.4,0
0.8,0.77,0.69,0.4,0
0.8,0.77,0.69,0.4,0
0.8,0.77,0.69,0.4,0
0.8,0.77,0.7,0.4,0
0.8,0.77,0.7,0.4,0.01
0.8,0.77,0.69,0.4,0.01
0.8,0.77,0.7,0.4,0
0.8,0.77,0.7,0.4,0
0.8,0.77,0.7,0.4,0
0.8,0.77,0.7,0.4,0
0.8,0.77,0.7,0.4,0
0.8,0.77,0.7,0.41,0
0.8,0.77,0.7,0.41,0
0.8,0.77,0.7,0.41,0.01
0.8,0.77,0.7,0.41,0
0.8,0.77,0.7,0.41,0
0.8,0.77,0.7,0.41,0
0.8,0.77,0.7,0.41,0
0.8,0.77,0.7,0.41,0
0.8,0.77,0.7,0.41,0
0.8,0.77,0.7,0.41,0
0.8,0.77,0.7,0.41,0
0.8,0.77,0.7,0.41,0
0.8,0.77,0.7,0.41,0.01
0.8,0.77,0.7,0.41,0
0.8,0.77,0.7,0.41,0
0.8,0.77,0.7,0.41,0
0.8,0.77,0.7,0.41,0
0.8,0.77,0.7,0.42,0.01
0.8,0.77,0.7,0.42,0
0.8,0.77,0.7,0.42,0
0.8,0.77,0.7,0.42,0
0.8,0.77,0.7,0.42,0
0.8,0.77,0.7,0.42,0.01
0.8,0.77,0.7,0.42,0
0.8,0.77,0.7,0.43,0.01
0.79,0.77,0.7,0.42,0.01
0.8,0.77,0.7,0.43,0
0.8,0.77,0.7,0.43,0
0.79,0.77,0.7,0.42,0
0.79,0.77,0.7,0.43,0
0.79,0.77,0.7,0.42,0
0.79,0.77,0.7,0.42,0.01
0.79,0.77,0.7,0.42,0
0.79,0.77,0.7,0.42,0
0.79,0.77,0.7,0.42,0.01
0.79,0.77,0.7,0.42,0.01
0.79,0.77,0.7,0.42,0
0.79,0.77,0.7,0.42,0.01
0.79,0.77,0.7,0.44,0.01
0.79,0.77,0.7,0.42,0
0.79,0.77,0.7,0.42,0.01
0.79,0.77,0.7,0.42,0
0.79,0.77,0.7,0.42,0.01
0.79,0.77,0.7,0.44,0.01
0.79,0.77,0.7,0.45,0
0.79,0.77,0.7,0.45,0
0.79,0.77,0.7,0.45,0
0.79,0.77,0.7,0.45,0
0.79,0.77,0.7,0.46,0.01
0.79,0.77,0.7,0.46,0.01
0.79,0.77,0.7,0.46,0
0.79,0.77,0.7,0.47,0
0.79,0.77,0.7,0.46,0.01
0.79,0.77,0.7,0.46,0
0.79,0.77,0.7,0.46,0.01
0.79,0.77,0.7,0.46,0.01
0.79,0.77,0.7,0.46,0
0.79,0.77,0.7,0.46,0
0.79,0.77,0.7,0.46,0.01
0.79,0.77,0.7,0.46,0
0.79,0.77,0.7,0.46,0
0.79,0.77,0.7,0.46,0
0.79,0.77,0.7,0.46,0.01
0.79,0.77,0.7,0.46,0.01
0.79,0.77,0.7,0.46,0.01
0.79,0.77,0.7,0.46,0.01
0.79,0.77,0.7,0.46,0.01
0.79,0.77,0.7,0.45,0.01
0.79,0.77,0.7,0.47,0.01
0.79,0.77,0.7,0.46,0
0.79,0.77,0.7,0.46,0.01
0.79,0.77,0.7,0.46,0.01
0.79,0.77,0.7,0.46,0.01
0.79,0.77,0.7,0.46,0.01
0.79,0.77,0.7,0.47,0
0.79,0.77,0.7,0.46,0
0.79,0.77,0.7,0.46,0.01
0.79,0.77,0.7,0.46,0.01
0.79,0.77,0.7,0.46,0.01
0.79,0.77,0.7,0.46,0
0.79,0.77,0.7,0.46,0.01
0.79,0.77,0.7,0.46,0.01
0.79,0.77,0.7,0.46,0.01
0.79,0.77,0.7,0.46,0
0.79,0.77,0.7,0.46,0.01
0.79,0.77,0.7,0.46,0
0.79,0.77,0.7,0.45,0.01
0.79,0.77,0.71,0.45,0.01
0.79,0.77,0.7,0.45,0
0.79,0.77,0.7,0.45,0
0.79,0.77,0.7,0.45,0.01
0.79,0.77,0.7,0.45,0
0.79,0.77,0.71,0.45,0
0.79,0.77,0.71,0.45,0
0.79,0.77,0.7,0.46,0.01
0.79,0.77,0.71,0.45,0
0.79,0.77,0.71,0.45,0.01
0.79,0.77,0.71,0.45,0.01
0.79,0.77,0.71,0.45,0
0.79,0.77,0.71,0.44,0.01
0.79,0.77,0.71,0.44,0
0.79,0.77,0.71,0.44,0
0.79,0.77,0.71,0.44,0.01
0.79,0.77,0.71,0.44,0
0.79,0.77,0.71,0.45,0.01
0.79,0.77,0.71,0.44,0
0.79,0.77,0.71,0.44,0
0.79,0.77,0.71,0.44,0.01
0.79,0.77,0.71,0.44,0.01
0.79,0.77,0.71,0.44,0.01
0.79,0.77,0.71,0.44,0
0.79,0.77,0.71,0.45,0
0.79,0.77,0.71,0.45,0
0.79,0.77,0.71,0.44,0
0.79,0.77,0.71,0.43,0
0.79,0.77,0.71,0.43,0
0.79,0.77,0.71,0.43,0
0.79,0.77,0.7,0.43,0
0.79,0.77,0.71,0.43,0.01
0.79,0.77,0.71,0.43,0
0.79,0.77,0.71,0.43,0.01
0.79,0.77,0.71,0.43,0
0.79,0.77,0.71,0.43,0
0.79,0.77,0.71,0.43,0.01
0.79,0.77,0.71,0.43,0
0.79,0.77,0.71,0.43,0.01
0.79,0.77,0.71,0.43,0.01
0.79,0.77,0.71,0.44,0
0.79,0.77,0.71,0.43,0
0.79,0.77,0.71,0.43,0.01
0.79,0.77,0.71,0.43,0.01
0.79,0.77,0.71,0.43,0
0.79,0.77,0.71,0.43,0
0.79,0.77,0.71,0.43,0.01
0.79,0.77,0.71,0.43,0
0.79,0.77,0.71,0.43,0.01
0.79,0.77,0.71,0.43,0
0.79,0.77,0.71,0.43,0.01
0.79,0.76,0.7,0.42,0
0.79,0.77,0.7,0.42,0
0.79,0.77,0.71,0.42,0
0.79,0.77,0.71,0.42,0
0.79,0.77,0.71,0.43,0
0.79,0.77,0.71,0.43,0.01
0.79,0.77,0.71,0.44,0
0.79,0.77,0.71,0.43,0.01
0.79,0.77,0.71,0.43,0
0.79,0.77,0.71,0.43,0.01
0.79,0.77,0.71,0.42,0
0.79,0.77,0.71,0.42,0.01
0.79,0.77,0.71,0.42,0
0.79,0.77,0.71,0.42,0
0.79,0.77,0.71,0.42,0.01
0.79,0.77,0.71,0.42,0.01
0.79,0.77,0.71,0.42,0
0.79,0.77,0.71,0.43,0.01
0.79,0.77,0.71,0.42,0
0.79,0.77,0.71,0.42,0
0.79,0.77,0.71,0.42,0.01
0.79,0.77,0.71,0.42,0.01
0.79,0.77,0.71,0.42,0
0.79,0.77,0.71,0.42,0.01
0.79,0.77,0.71,0.42,0
0.79,0.77,0.71,0.42,0.01
0.79,0.77,0.71,0.42,0
0.79,0.77,0.71,0.42,0.01
0.79,0.77,0.71,0.42,0
0.79,0.77,0.71,0.42,0.01
0.79,0.77,0.71,0.42,0
0.79,0.77,0.71,0.42,0
0.79,0.77,0.71,0.42,0.01
0.79,0.77,0.71,0.42,0.01
0.79,0.77,0.71,0.41,0.01
0.79,0.77,0.71,0.41,0
0.79,0.77,0.71,0.41,0
0.79,0.77,0.71,0.42,0.01
0.79,0.77,0.71,0.41,0
0.79,0.77,0.71,0.41,0
0.79,0.77,0.71,0.41,0.01
0.79,0.77,0.71,0.41,0.01
0.79,0.77,0.71,0.41,0.01
0.79,0.77,0.71,0.41,0
0.79,0.77,0.71,0.41,0.01
0.79,0.77,0.71,0.41,0
0.79,0.77,0.71,0.41,0
0.79,0.77,0.71,0.42,0
0.79,0.77,0.71,0.41,0
0.79,0.77,0.71,0.41,0
0.79,0.77,0.71,0.41,0
0.79,0.77,0.71,0.41,0
0.79,0.76,0.7,0.41,0.01
0.79,0.77,0.71,0.4,0.01
0.79,0.77,0.71,0.41,0
0.79,0.77,0.71,0.4,0
0.79,0.77,0.71,0.41,0.01
0.79,0.77,0.71,0.4,0.01
0.79,0.77,0.71,0.41,0
0.79,0.77,0.71,0.4,0.01
0.79,0.77,0.71,0.4,0.01
0.79,0.77,0.71,0.4,0
0.79,0.77,0.71,0.4,0
0.79,0.77,0.71,0.4,0.01
0.79,0.77,0.71,0.4,0
0.79,0.77,0.71,0.41,0
0.79,0.77,0.71,0.4,0
0.79,0.77,0.71,0.4,0.01
0.79,0.77,0.71,0.4,0.01
0.79,0.77,0.71,0.4,0
0.79,0.77,0.71,0.4,0
0.79,0.77,0.71,0.39,0
0.79,0.77,0.71,0.39,0
0.79,0.77,0.7,0.39,0.01
0.79,0.77,0.7,0.39,0.01
0.79,0.77,0.7,0.39,0.01
0.79,0.77,0.7,0.39,0
0.79,0.77,0.7,0.39,0
0.79,0.77,0.7,0.39,0
0.79,0.77,0.7,0.39,0.01
0.79,0.77,0.7,0.39,0
0.79,0.77,0.7,0.39,0.01
0.79,0.77,0.7,0.39,0
0.79,0.77,0.7,0.4,0
0.79,0.77,0.69,0.39,0.01
0.79,0.77,0.69,0.4,0
0.79,0.77,0.69,0.4,0.01
0.79,0.77,0.69,0.4,0
0.79,0.77,0.69,0.4,0.01
0.79,0.77,0.69,0.4,0.01
0.79,0.77,0.69,0.39,0
0.79,0.77,0.69,0.39,0
0.79,0.77,0.69,0.39,0
0.79,0.77,0.69,0.4,0
0.79,0.77,0.69,0.4,0
0.79,0.77,0.69,0.4,0.01
0.79,0.77,0.69,0.39,0
0.79,0.77,0.69,0.39,0.01
0.79,0.77,0.69,0.39,0
0.79,0.77,0.69,0.39,0
0.79,0.77,0.69,0.39,0
0.79,0.77,0.69,0.39,0.01
0.79,0.77,0.69,0.39,0.01
0.79,0.77,0.69,0.39,0
0.79,0.77,0.69,0.39,0.01
0.79,0.77,0.69,0.39,0
0.79,0.77,0.69,0.39,0
0.79,0.77,0.68,0.39,0
0.79,0.77,0.68,0.39,0
0.79,0.77,0.68,0.39,0
0.79,0.77,0.68,0.39,0
0.79,0.77,0.69,0.39,0
0.79,0.77,0.69,0.39,0.01
0.79,0.77,0.69,0.39,0
0.79,0.77,0.69,0.39,0
0.79,0.77,0.69,0.39,0.01
0.79,0.77,0.69,0.39,0.01
0.79,0.77,0.69,0.39,0.01
0.79,0.77,0.69,0.39,0
0.79,0.77,0.69,0.39,0
0.79,0.77,0.68,0.39,0
0.79,0.77,0.68,0.4,0.01
0.79,0.77,0.69,0.39,0.01
0.79,0.77,0.68,0.4,0
0.79,0.77,0.68,0.39,0
0.79,0.77,0.68,0.4,0
0.79,0.77,0.69,0.4,0
0.79,0.77,0.69,0.4,0.01
0.79,0.76,0.68,0.4,0
0.79,0.77,0.69,0.4,0
0.79,0.77,0.69,0.4,0
0.79,0.77,0.69,0.4,0
0.79,0.77,0.69,0.4,0
0.79,0.77,0.69,0.4,0.01
0.79,0.77,0.69,0.4,0.01
0.79,0.77,0.69,0.4,0
0.79,0.77,0.69,0.41,0.01
0.79,0.77,0.69,0.4,0.01
0.79,0.77,0.69,0.4,0.01
0.79,0.77,0.69,0.4,0
0.79,0.77,0.69,0.4,0
0.79,0.77,0.68,0.4,0.01
0.79,0.77,0.69,0.4,0.01
0.79,0.77,0.68,0.4,0.01
0.79,0.77,0.68,0.4,0.01
0.79,0.77,0.69,0.4,0.01
0.79,0.77,0.69,0.4,0
0.79,0.77,0.69,0.4,0.01
0.79,0.77,0.69,0.41,0
0.79,0.77,0.69,0.41,0
0.79,0.77,0.68,0.4,0.01
0.79,0.77,0.69,0.4,0.01
0.79,0.77,0.69,0.4,0
0.79,0.77,0.69,0.4,0
0.79,0.77,0.69,0.4,0.01
0.79,0.77,0.69,0.4,0.01
0.79,0.77,0.69,0.4,0.01
0.79,0.77,0.69,0.4,0.01
0.79,0.76,0.69,0.41,0
0.79,0.77,0.69,0.4,0.01
0.79,0.76,0.69,0.4,0
0.79,0.77,0.69,0.4,0
0.79,0.77,0.68,0.4,0.01
0.79,0.77,0.68,0.4,0.01
0.79,0.76,0.68,0.4,0
0.79,0.77,0.68,0.4,0
0.79,0.77,0.68,0.41,0
0.79,0.77,0.68,0.41,0
0.79,0.77,0.68,0.41,0.01
0.79,0.77,0.68,0.41,0
0.79,0.76,0.68,0.41,0
0.79,0.77,0.69,0.41,0
0.79,0.77,0.69,0.41,0.01
0.79,0.77,0.69,0.41,0
0.79,0.77,0.69,0.41,0.01
0.79,0.77,0.68,0.41,0
0.79,0.77,0.68,0.42,0.01
0.79,0.77,0.68,0.42,0.01
0.79,0.77,0.68,0.41,0
0.79,0.77,0.68,0.41,0
0.79,0.77,0.68,0.41,0.01
0.79,0.77,0.68,0.41,0.01
0.79,0.77,0.68,0.41,0
0.79,0.77,0.68,0.41,0.01
0.79,0.77,0.68,0.41,0.01
0.79,0.77,0.68,0.42,0.01
0.79,0.77,0.68,0.42,0.01
0.79,0.77,0.68,0.42,0
0.79,0.77,0.68,0.42,0.01
0.79,0.77,0.68,0.42,0.01
0.79,0.77,0.68,0.42,0.01
0.79,0.77,0.68,0.42,0.01
0.79,0.77,0.68,0.42,0
0.79,0.77,0.68,0.42,0.01
0.79,0.77,0.68,0.42,0
0.79,0.77,0.68,0.42,0.01
0.79,0.77,0.68,0.42,0.01
0.79,0.77,0.68,0.42,0.01
0.79,0.77,0.68,0.41,0.01
0.79,0.77,0.68,0.42,0.01
0.79,0.77,0.68,0.41,0
0.79,0.77,0.68,0.41,0.01
0.79,0.77,0.68,0.41,0.01
0.79,0.77,0.68,0.41,0.01
0.79,0.77,0.68,0.41,0
0.79,0.77,0.68,0.41,0.01
0.79,0.77,0.68,0.42,0.01
0.79,0.77,0.68,0.42,0
0.79,0.77,0.68,0.42,0
0.79,0.77,0.68,0.42,0
0.79,0.77,0.68,0.42,0.01
0.79,0.77,0.68,0.44,0.01
0.79,0.77,0.69,0.44,0.01
0.79,0.77,0.69,0.43,0.01
0.79,0.77,0.69,0.52,0.01
0.79,0.77,0.69,0.43,0.01
0.79,0.77,0.69,0.43,0
0.79,0.77,0.69,0.43,0
